,Title,Description,URL,Published At,Category,Image URL
297,"Domestic Cat Nose Functions as Highly Efficient Gas Chromatograph, Says New Study - Sci.News",Scientists have developed a 3D computer model of the nose of the domestic cat (Felis catus) and simulated how an inhalation of air containing common cat food odors would flow through the coiled structures.,https://www.sci.news/biology/cat-nose-12061.html,2023-07-04T17:25:13Z,science,https://cdn.sci.news/images/2023/07/image_12061-Cat-Nose.jpg
298,Understanding the Unruh Paradox: The Inexplicable Conundrum of Acceleration and Quantum Physics - Transcontinental Times,INDIA: The Unruh Paradox stems from the profound connection between the behaviour of particles in quantum physics and the effects of acceleration on those particles.,https://www.transcontinentaltimes.com/the-unruh-paradox-quantum-physics/,2023-07-04T17:07:39Z,science,https://www.transcontinentaltimes.com/wp-content/uploads/2023/07/Unruh-Paradox.jpg
299,Research Proves Existence of Key Element for Life in the Outer Solar System - India Education Diary,"The search for extraterrestrial life in our solar system has just taken a giant leap forward. A team of researchers led by Professor Frank Postberg, a planetary scientist at Freie Universität Berlin, has discovered new evidence that the subsurface oc",https://indiaeducationdiary.in/research-proves-existence-of-key-element-for-life-in-the-outer-solar-system/,2023-07-04T16:41:29Z,science,https://indiaeducationdiary.in/wp-content/uploads/2021/03/Freie-Universitaet-Berlin.jpg
300,Perseverance rover spots intriguing rock formation on Mars - Devdiscourse,Read more about Perseverance rover spots intriguing rock formation on Mars on Devdiscourse,https://www.devdiscourse.com/article/science-environment/2511127-perseverance-rover-spots-intriguing-rock-formation-on-mars,2023-07-04T16:34:43Z,science,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/devnews/04_07_2023_22_04_05_5832722.jpg?width=920&format=jpeg
301,Martian Gullies Could Have Been Formed by On-And-Off Periods of Liquid Meltwater - Sci.News,Planetary scientists from Brown University and elsewhere have simulated how the Martian climate differed when its axis tilted by different amounts over the past few million years.,https://www.sci.news/space/martian-gullies-12060.html,2023-07-04T15:39:58Z,science,https://cdn.sci.news/images/2023/07/image_12060-Mars-Gullies.jpg
302,Exploring Earth-Like Planets: A Fascinating Window into the Cosmos - Unique Times Magazine,"The search for Earth-like planets has captivated the imagination of scientists and the general public alike. These distant celestial bodies, resembling",https://uniquetimes.org/exploring-earth-like-planets-a-fascinating-window-into-the-cosmos/,2023-07-04T14:59:28Z,science,https://uniquetimes.org/wp-content/uploads/2023/07/other-earths-1.jpg
303,Tunneling Spectroscopy Shows Visualization of Pair Density Wave - AZoOptics,"In the area of superconductivity, which is the occurrence where electrons can flow via a material with fundamentally zero resistance, the “holy grail” of breakthrough is a superconductor that can function under daily pressures and temperatures.",https://www.azooptics.com/News.aspx?newsID=28354,2023-07-04T14:36:00Z,science,https://d36nqgmw98q4v5.cloudfront.net/images/news/ImageForNews_28354_16884663080839305.jpg
304,One shot of this kidney protein may help fight dementia - Investing.com India,"The Financial News section features stock market news in addition to stories about bonds, forex, commodities and economic releases.",https://in.investing.com/news/one-shot-of-this-kidney-protein-may-help-fight-dementia-3710668,2023-07-04T14:20:55Z,science,https://i-invdn-com.investing.com/news/https://i-invdn-com.investing.com/akapi-images/800x450/9dad1ee353d5b697a33108fed4dcda28_w_800_h_450.jpg
305,उड़न उड़न - The Free Media - The Free Media,,https://thefreemedia.in/%E0%A4%89%E0%A4%A1-%E0%A4%A8-%E0%A4%89%E0%A4%A1-%E0%A4%A8/,2023-07-04T13:37:29Z,science,
306,Research Uses Low Sample Volumes To Better Understand Brain Diseases - India Education Diary,"Marlien van Mever delved into the analysis of tiny samples, cerebrospinal fluid from transgenic mouse models for example. She validated methods that can now be used to study brain diseases such as migraine and epilepsy. Van Mever will receive her PhD",https://indiaeducationdiary.in/research-uses-low-sample-volumes-to-better-understand-brain-diseases/,2023-07-04T13:33:57Z,science,https://indiaeducationdiary.in/wp-content/uploads/2021/03/Leiden-University-1024x452.png
307,Leiden University doctoral candidate finds thin atmosphere on exoplanet TRAPPIST-1 c with JWST - India Education Diary,A group of astronomers led by Leiden PhD student Sebastian Zieba has discovered using the James Webb Space Telescope (JWST) that the rocky exoplanet TRAPPIST-1 c has a thin atmosphere. Although the planet is nearly identical to Venus in size and temp,https://indiaeducationdiary.in/leiden-university-doctoral-candidate-finds-thin-atmosphere-on-exoplanet-trappist-1-c-with-jwst/,2023-07-04T13:22:28Z,science,https://indiaeducationdiary.in/wp-content/uploads/2021/03/Leiden-University-1024x452.png
308,Method Developed To Find Majorana’s Tested For The First Time - India Education Diary,"Fifteen years ago, an alternative technique to look for the elusive Majorana particles was conceived theoretically. But no one carried out the experiment, until now. Physicist Jianfeng Ge and his colleagues from the Allan lab of the Leiden Institute",https://indiaeducationdiary.in/method-developed-to-find-majoranas-tested-for-the-first-time/,2023-07-04T13:07:10Z,science,https://indiaeducationdiary.in/wp-content/uploads/2021/03/Leiden-University-1024x452.png
309,From the archives: NASA's Mars Pathfinder space probe lands on Mars - CBS Evening News,"The Mars Pathfinder landed on the Red Planet on July 4, 1997, transmitting data back to NASA through Sept. 27, 1997.#news #space #mars ""CBS Evening News with...",https://www.youtube.com/watch?v=MtikpuGLgVE,2023-07-04T13:00:12Z,science,https://i.ytimg.com/vi/MtikpuGLgVE/maxresdefault.jpg
310,Do you know molecular switch controls lipid metabolism? Study finds - Dynamite News,A team of researchers from the University of Basel in Switzerland uncovered a molecular switch that controls lipid metabolism in human cells. This switch regulates lipid storage or conversion into energy. Read further on Dynamite News:,https://www.dynamitenews.com/story/do-you-know-molecular-switch-controls-lipid-metabolism-study-finds,2023-07-04T12:48:56Z,science,https://www.dynamitenews.com/images/2023/07/04/do-you-know-molecular-switch-controls-lipid-metabolism-study-finds/64a414abba57e.jpg
311,"Early Human Ancestors Walked the Earth Alongside Dinosaurs, Study Reveals - The Weather Channel","Using a dataset representing 380 placental mammal families, the researchers calculated that about 21.3% of them could have mingled with dinosaurs in the Cretaceous period.",https://weather.com/en-IN/india/science/news/2023-07-04-early-human-ancestors-walked-the-earth-alongside-dinosaurs-study,2023-07-04T12:33:02Z,science,https://s.w-x.co/in-dino_0.jpg
312,"Extreme diets Cannibalism, or clickbait for paleoanthropology - DTNEXT","Everybody’s quick to see a cannibal. The Romans thought the ancient Britons feasted on human flesh, and the British thought the same about the Irish. Not a few prehistoric finds have been...",https://www.dtnext.in/edit/extreme-diets-cannibalism-or-clickbait-for-paleoanthropology-722048,2023-07-04T12:30:25Z,science,https://dtnext-prod.s3.ap-south-1.amazonaws.com/agency_feeds/DT/2023/07/03/745822-19445769815278955.jpg
313,NL: Three Wageningen scientists receive Vidi grant - Vertical Farm Daily,"Three scientists of Wageningen University & Research are to receive a Vidi grant of up to 800,000 euros. The funds can be put towards developing an innovative research tract and expanding…",https://www.verticalfarmdaily.com/article/9543023/nl-three-wageningen-scientists-receive-vidi-grant/,2023-07-04T12:27:50Z,science,https://www.verticalfarmdaily.com/remote/https/agfstorage.blob.core.windows.net/misc/HD_com/2023/07/04/c33b6b42_0319_4b83_bc3f_455d392377e9_shutterstock_2167363573_4bfee56e_G0B3S.jpg?preset=OgImage
314,FSU researchers unveil new model for chemical garden growth - Tech Explorist,Modeling chemical garden growth in 2 and 3 dimensions.,https://www.techexplorist.com/fsu-researchers-unveil-new-model-chemical-garden-growth/,2023-07-04T11:57:21Z,science,https://www.techexplorist.com/wp-content/uploads/2023/07/steinbock-cells.jpg
315,"Thin film improves ""usable light"" needed to grow microalgae on industrial scales - Advanced Science News - Advanced Science News","A textured film maximizes sunlight by generating an increased amount of red light, reducing the costs of algae production on a significant scale.",https://www.advancedsciencenews.com/thin-film-improves-usable-light-needed-to-grow-microalgae-on-industrial-scales/,2023-07-04T11:48:34Z,science,https://www.advancedsciencenews.com/wp-content/uploads/2023/07/waterly-blue-bubbles-acrylic-painting.jpg
316,Astronomers discover dramatic black hole switch-on - Tech Explorist,New research expands understanding of supermassive black holes' capabilities.,https://www.techexplorist.com/astronomers-discover-dramatic-black-hole-switch-on/,2023-07-04T11:30:41Z,science,https://www.techexplorist.com/wp-content/uploads/2023/07/black-hole.jpg
317,Researchers develop deep learning model for predicting CRISPR tool activity - Tech Explorist,CRISPR and AI accurately control gene expression.,https://www.techexplorist.com/researchers-develop-deep-learning-model-predicting-crispr-tool-activity/,2023-07-04T10:15:27Z,science,https://www.techexplorist.com/wp-content/uploads/2023/07/CRSPR.jpg
318,"Virat Kohli Adds New Shot To Armoury, Tests Reverse Sweep vs Ravichandran Ashwin. Watch | Cricket News - NDTV Sports",Indian batting icon Virat Kohli was spotted practicing reverse sweep shots against Ravichandran Ashwin in the nets ahead of the start of the West Indies Test series.,https://sports.ndtv.com/india-vs-west-indies-2023/virat-kohli-adds-new-weapon-to-armoury-tests-reverse-sweep-vs-ravichandran-ashwin-watch-4179247,2023-07-06T08:53:19Z,sports,https://c.ndtvimg.com/2023-07/5brh1nno_virat-kohli_650x300_05_July_23.jpg
319,"ENG vs AUS Dream11 Prediction, Fantasy Cricket Tips, Playing XI, Pitch Report, & Injury Updates for Ashes, 3rd Test - CricTracker","ENG vs AUS Dream11 Team Prediction Ashes 2023- Read to find out England vs Australia Dream11 Team Today, playing11, Ashes fantasy cricket tips, and more updates for the 3rd Test on CricTracker.",https://www.crictracker.com/fantasy-cricket-tips/dream11-eng-vs-aus-dream11-prediction-playing-xi-fantasy-cricket-tips-pitch-report-injury-updates-for-3rd-test-of-ashes-2023/,2023-07-06T08:30:00Z,sports,https://media.crictracker.com/media/attachments/1669780492120_England-Test-team.jpeg
320,Tamim Iqbal announces shock retirement ahead of CWC23 - ICC Cricket,"Bangladesh have been dealt a major blow ahead of the upcoming ICC Men's Cricket World Cup in India, with skipper Tamim Iqbal deciding to retire from international cricket.",https://www.icc-cricket.com/news/3571400,2023-07-06T07:56:10Z,sports,https://resources.pulse.icc-cricket.com/ICC/photo/2023/07/06/e32696e9-36dd-41c7-ab16-936e38baf993/GettyImages-1247668591.jpg
321,"Watch: Oil Protestor Interrupts Match At Wimbledon, Gets Dragged Off Court By Officials - NDTV Sports","Climate activists interrupted matches at Wimbledon on Wednesday, scattering orange confetti and jigsaw pieces in the latest protests targeting major sporting events",https://sports.ndtv.com/wimbledon-2023/oil-protestor-interrupts-match-at-wimbledon-gets-dragged-off-court-by-officials-watch-4182125,2023-07-06T07:12:57Z,sports,https://c.ndtvimg.com/2023-07/8pip56r_oil-protestor-interrupts-match-at-wimbledon-1200_625x300_06_July_23.jpg
322,"""Bad Days..."": KKR Star Shares Cryptic Post As BCCI Announce Squad For WI T20Is - NDTV Sports",A number of IPL performers were snubbed by the BCCI as the Indian squad for the West Indies T20Is was announced.,https://sports.ndtv.com/west-indies-vs-india-2023/bad-days-build-snubbed-for-west-indies-t20is-kkr-star-posted-this-4181888,2023-07-06T05:55:00Z,sports,"https://c.ndtvimg.com/2023-07/kmgd8hko_nitish-rana-and-rinku-singh-bcci_625x300_06_July_23.jpg?im=FitAndFill,algorithm=dnn,width=1200,height=675"
323,"Who Is India`s Richest Cricketer With Net Worth Of Rs 20,000 Crore And It`s Not Virat Kohli Or MS Dhoni Or... - Zee News",Cricket fans around the world believe that Indian legends Sachin Tendulkar or Mahendra Singh Dhoni or former India captain Virat Kohli must be the richest cricket from India. But they can’t be further than the truth as a former first-class cricketer from Baro…,https://zeenews.india.com/cricket/who-is-india-s-richest-cricketer-with-net-worth-of-rs-20000-crore-and-it-s-not-virat-kohli-or-ms-dhoni-or-sachin-tendulkar-samarjitsinh-ranjitsingh-gaekwad-2631496.html,2023-07-06T05:37:54Z,sports,https://english.cdn.zeenews.com/sites/default/files/2023/07/06/1234847-gaekwadcricketers.jpg
